time,neg_ns,pos_ns,neutral_ns,sum_pos_ns,sum_neg_ns,comp_ns,neg_s,pos_s,neu_s,sum_pos_s,sum_neg_s,comp_s,coin,open,close,high,low,label
1567296000,429,629,369,333.3791999999998,-205.67930000000007,127.6766,2653,3046,1607,1625.0411000000015,-1270.5492999999976,354.39069999999947,BTC,9624.54,9768.36,9823.53,9578.66,1
1567382400,928,1486,904,781.6021000000007,-443.3708,338.5524999999999,4085,7130,3908,3786.6293999999934,-1961.705799999998,1827.0461999999984,BTC,9768.36,10387.5,10459.0,9764.76,1
1567468800,826,1560,925,825.4223000000011,-402.2992999999994,423.28429999999986,3840,7066,4231,3753.2901999999763,-1890.7329000000016,1863.6395999999972,BTC,10387.5,10625.1,10773.27,10296.3,-1
1567555200,785,1406,816,777.4599000000034,-374.9933999999996,402.5432000000001,3766,6147,3334,3435.427399999984,-1865.0414000000014,1570.7673000000054,BTC,10625.1,10585.2,10827.14,10392.88,-1
1567641600,808,1424,832,767.521600000002,-398.11539999999985,369.5765000000004,3536,6599,3641,3638.7343999999957,-1771.7985000000012,1867.838599999994,BTC,10585.2,10556.16,10659.6,10475.88,-1
1567728000,865,1455,992,794.4138000000023,-427.9772999999994,366.55649999999986,4109,6532,4576,3513.475199999981,-2037.0858,1476.3432000000016,BTC,10556.16,10309.91,10938.39,10228.17,1
1567814400,601,1155,660,632.9566000000004,-284.51439999999974,348.43910000000045,2387,4918,2795,2754.72819999999,-1134.6359999999988,1619.9790999999955,BTC,10309.91,10491.96,10574.99,10304.22,-1
1567900800,781,1236,765,662.8283999999999,-385.00549999999987,277.8639000000007,3731,6005,3339,3116.199399999997,-1936.1266000000005,1178.1804999999977,BTC,10491.96,10420.88,10595.71,10286.85,-1
1567987200,912,1451,877,798.8910000000017,-478.65749999999963,320.12449999999933,3898,6077,3916,3408.887799999987,-2071.876099999999,1338.127699999997,BTC,10420.88,10314.88,10514.59,10101.87,-1
1568073600,873,1369,910,764.6952000000006,-441.6145999999996,323.0922999999999,4534,6584,4420,3653.631499999991,-2370.938999999996,1282.6829999999961,BTC,10314.88,10109.46,10395.1,9966.94,1
1568160000,771,1373,783,756.3725999999994,-368.27809999999977,387.94300000000015,4564,6024,3972,3313.2724999999823,-2268.6721999999977,1043.2968000000042,BTC,10109.46,10165.01,10251.97,9874.13,1
1568246400,723,1268,797,694.6203999999997,-336.7341999999998,357.82330000000013,3850,5713,3493,3090.4678999999983,-1862.6616999999987,1227.2942999999998,BTC,10165.01,10428.96,10472.07,10057.09,-1
1568332800,837,1314,863,714.2443000000003,-428.7846,285.6971999999998,3657,6097,4701,3297.234899999985,-1901.8531999999989,1396.355499999994,BTC,10428.96,10372.29,10591.45,9855.34,-1
1568419200,662,1027,649,553.2500999999997,-324.6258999999997,228.9680000000003,2811,4261,2948,2307.7013999999967,-1421.3418000000015,881.7719999999989,BTC,10372.29,10365.56,10455.38,10251.96,-1
1568505600,501,867,535,473.24559999999985,-234.91839999999985,238.3683000000006,1827,3718,2275,1979.2111,-902.8131000000003,1077.4001000000003,BTC,10365.56,10313.02,10401.53,10279.58,-1
1568592000,574,1112,717,585.4765000000008,-261.7264999999998,323.88580000000087,3026,5169,3240,2690.810999999985,-1430.528600000004,1261.7850999999969,BTC,10313.02,10271.79,10411.06,10103.87,-1
1568678400,863,1371,783,748.5381000000001,-401.2909999999995,347.5353000000007,4949,6607,3396,3716.090099999993,-2281.2038,1438.7300999999914,BTC,10271.79,10198.62,10297.99,10152.47,-1
1568764800,887,1397,774,765.5094000000012,-433.69599999999946,332.10930000000013,3751,6675,3606,3834.9417999999955,-1837.1652,1997.9172999999985,BTC,10198.62,10163.38,10272.19,10100.9,1
1568851200,1080,1929,1060,1071.0070000000028,-534.9342999999997,536.1831000000002,4871,8261,5283,4457.051899999981,-2230.7671999999993,2226.649799999998,BTC,10163.38,10281.03,10368.46,9641.11,-1
1568937600,753,1368,803,752.3333000000005,-370.5672000000005,381.5781,2917,5435,2945,2890.7538999999865,-1488.6174,1401.845800000001,BTC,10281.03,10176.38,10321.18,10065.55,-1
1569024000,704,1133,665,630.5888000000002,-356.54459999999983,274.3185000000002,2898,4970,2667,2766.8885999999934,-1451.044200000002,1316.9078999999988,BTC,10176.38,9988.38,10187.64,9944.61,1
1569110400,740,1306,889,701.1135999999998,-355.90460000000013,345.3521,3078,5478,3741,2920.9580999999976,-1472.6166999999994,1449.8075999999985,BTC,9988.38,10036.98,10096.66,9871.97,-1
1569196800,842,1390,980,748.0431000000008,-414.7694999999998,333.2525999999997,4070,6876,4397,3547.672199999996,-2068.125500000001,1478.0993000000005,BTC,10036.98,9694.6,10073.79,9636.2,-1
1569283200,1284,2026,1502,1074.4600000000003,-620.3764999999995,454.229999999999,6638,8901,6759,4737.752800000001,-3087.1653999999958,1651.7399999999993,BTC,9694.6,8542.54,9787.58,8107.01,-1
1569369600,1076,1670,1167,904.2051000000004,-501.25330000000037,403.1096999999997,4228,6795,5250,3759.240099999993,-1982.0336999999995,1783.221399999997,BTC,8542.54,8446.97,8752.2,8246.24,-1
1569456000,963,1700,1046,925.8997000000032,-469.58330000000007,456.6549999999987,4270,7427,5229,4235.628999999998,-2049.9763999999986,2188.1519999999928,BTC,8446.97,8074.99,8471.02,7753.71,1
1569542400,893,1408,937,772.7404999999992,-413.2197999999996,359.73840000000064,3633,6067,3709,3281.815399999992,-1702.8061000000007,1579.9037999999969,BTC,8074.99,8201.36,8304.22,7888.5,1
1569628800,614,1157,638,645.9368000000002,-273.2968999999997,372.92250000000087,2749,5504,2472,3070.464099999995,-1250.6157000000023,1820.7098999999955,BTC,8201.36,8223.65,8345.03,8044.45,-1
1569715200,703,1246,622,680.601900000001,-336.9533999999999,343.9637000000003,3496,5925,2720,3049.6152999999895,-1784.3977000000002,1265.5228999999947,BTC,8223.65,8065.26,8265.99,7943.33,1
1569801600,767,1364,882,722.2349999999989,-360.8508,361.50430000000097,3317,5857,3889,3065.2479999999896,-1495.472299999999,1567.433400000005,BTC,8065.26,8314.62,8372.24,7736.96,1
1569888000,765,1302,938,713.7187999999992,-369.56300000000005,344.31300000000044,3069,5315,3540,2997.162999999998,-1402.9442999999978,1595.6876,BTC,8314.62,8326.64,8537.6,8212.01,1
1569974400,799,1444,908,789.9977000000014,-381.52669999999983,408.54270000000014,3167,5564,3301,2993.4316000000017,-1527.3018999999967,1465.1055000000056,BTC,8326.64,8391.52,8403.51,8186.3,-1
1570060800,817,1349,1007,729.5329000000007,-393.77,335.6493,4332,6256,4887,3484.883199999988,-2050.7469999999976,1434.6274999999987,BTC,8391.52,8246.3,8434.63,8105.02,-1
1570147200,762,1414,860,764.7967000000011,-365.0509999999995,399.58740000000006,3617,5827,3086,3248.2152999999885,-1835.3689999999988,1412.2951000000005,BTC,8246.3,8168.05,8267.11,8021.3,1
1570233600,663,1086,642,595.1112000000003,-322.14949999999993,273.3568000000004,3131,4401,3268,2465.147699999996,-1519.4085999999998,945.0674999999997,BTC,8168.05,8172.48,8232.25,8052.51,-1
1570320000,573,1037,600,576.6868000000002,-272.8273999999998,304.0834000000003,2387,4043,2262,2257.734099999998,-1160.7825999999998,1097.665299999999,BTC,8172.48,7868.31,8221.03,7822.65,1
1570406400,829,1371,788,768.4286999999996,-408.4735,360.07100000000037,3892,5868,3191,3231.185999999988,-2011.2125000000024,1220.1352999999915,BTC,7868.31,8215.11,8326.01,7798.09,-1
1570492800,682,1055,643,598.2682,-341.76749999999987,256.34130000000016,3367,4542,3127,2447.056199999994,-1715.3535000000015,730.8524000000012,BTC,8215.11,8191.87,8354.19,8126.71,1
1570579200,766,1294,982,691.8175,-352.0008,339.6262000000006,3725,5848,4615,3115.6059999999898,-1492.7692000000006,1622.4993999999986,BTC,8191.87,8593.16,8697.56,8132.74,1
1570665600,528,1016,723,566.4823999999994,-249.21700000000007,317.7339000000003,2139,4136,2814,2300.850999999996,-984.2676000000008,1318.6624000000013,BTC,8593.16,8596.57,8672.58,8466.13,-1
1570752000,700,1299,663,704.5956000000017,-344.31349999999986,360.483,2683,5793,3167,3167.4903999999938,-1310.2975999999992,1851.1735000000022,BTC,8596.57,8278.05,8834.11,8259.77,1
1570838400,536,998,609,551.1214999999996,-258.58579999999995,292.4277999999999,1929,3822,2160,2134.9913999999994,-951.4695,1183.7881000000011,BTC,8278.05,8316.66,8439.44,8272.12,-1
1570924800,542,1048,542,578.9792999999997,-261.8608999999998,317.06150000000036,2422,4782,1953,2678.4780999999907,-1250.4720999999995,1427.5542999999975,BTC,8316.66,8296.34,8498.59,8194.16,1
1571011200,647,1120,738,610.0281999999995,-309.3785999999997,300.79870000000017,2781,4782,3871,2534.459499999996,-1238.256900000002,1296.2847999999958,BTC,8296.34,8363.94,8414.24,8228.06,-1
1571097600,675,1191,793,652.5758000000012,-321.2860000000002,331.0905999999995,2719,4364,3201,2427.5001,-1243.4010000000005,1182.9452999999985,BTC,8363.94,8173.48,8439.31,8116.92,-1
1571184000,742,1237,850,685.3505999999987,-363.7798,321.7434000000005,2994,4771,3235,2559.6366000000007,-1507.7251999999974,1052.2385999999983,BTC,8173.48,8014.39,8193.41,7945.77,1
1571270400,614,1090,700,602.5907000000008,-291.3805999999998,311.26319999999987,2701,4009,2897,2236.7130000000025,-1308.1574000000026,928.6967999999989,BTC,8014.39,8082.46,8145.5,7948.95,-1
1571356800,740,1215,797,667.0199,-364.8189,302.28960000000006,3762,4861,3161,2697.7022999999967,-2091.681800000005,607.3241999999981,BTC,8082.46,7972.62,8157.36,7850.66,1
1571443200,440,815,604,438.9286999999995,-206.6373,232.5682,3530,3072,3285,1566.1182999999976,-1412.2460999999976,154.7746000000003,BTC,7972.62,7973.63,8108.69,7919.05,1
1571529600,531,964,633,523.4780999999996,-244.68189999999984,278.59160000000014,2523,4603,3002,2523.537999999999,-1101.1405,1421.9124999999995,BTC,7973.63,8247.25,8326.13,7911.49,-1
1571616000,803,1122,777,593.5280000000001,-393.1229999999996,200.79720000000054,3305,4871,3554,2596.2739999999976,-1692.8198999999993,904.3928999999972,BTC,8247.25,8223.25,8359.52,8177.11,-1
1571702400,679,1188,669,662.7015000000004,-320.1226,342.62810000000013,3079,4773,2629,2658.768399999989,-1393.9520000000002,1265.463600000003,BTC,8223.25,8034.5,8318.41,8021.36,-1
1571788800,1236,1867,1284,993.5359000000026,-605.8584999999998,387.3531,6477,8418,6176,4500.420700000004,-3134.6663000000062,1364.1865000000016,BTC,8034.5,7479.54,8071.8,7336.06,-1
1571875200,1009,1821,1102,1009.8713000000017,-478.2227999999991,531.6327000000006,4348,6814,4136,3766.199799999987,-2155.231399999999,1611.7061000000015,BTC,7479.54,7444.2,7524.31,7370.13,1
1571961600,1022,1786,1287,951.8603000000014,-481.86819999999926,469.82979999999884,5130,8171,5851,4395.490899999993,-2322.921800000001,2072.897599999996,BTC,7444.2,8671.1,8783.85,7431.2,1
1572048000,1123,1772,1606,939.0508999999997,-530.4575,408.87030000000067,5860,8351,7643,4468.408999999999,-2783.3800000000024,1687.822899999995,BTC,8671.1,9258.98,10380.48,8654.84,1
1572134400,726,1374,994,716.0272000000001,-346.7512000000001,369.42980000000006,2697,5324,3520,2776.3337999999994,-1293.0437999999986,1484.216700000006,BTC,9258.98,9550.6,9805.42,9114.58,-1
1572220800,723,1416,809,765.0848999999989,-334.6571000000003,431.10049999999984,2762,5373,3060,2892.009299999997,-1317.8360000000027,1579.5354999999938,BTC,9550.6,9222.23,9934.71,9201.49,1
1572307200,800,1419,847,788.6116999999997,-380.76219999999984,407.6186999999998,3240,5689,3368,3173.78789999999,-1531.9560999999992,1641.0539000000033,BTC,9222.23,9432.86,9565.11,9099.36,-1
1572393600,854,1503,1000,814.4489000000036,-409.34349999999984,405.08309999999915,3646,5793,3629,3222.9844999999877,-1673.7022999999995,1549.6918000000053,BTC,9432.86,9169.86,9441.8,9018.3,-1
1572480000,722,1279,857,703.230000000001,-350.77169999999984,352.40130000000016,3064,4711,3602,2551.7688999999946,-1503.110500000002,1048.6843000000017,BTC,9169.86,9157.52,9423.16,8972.0,1
1572566400,595,1112,743,608.9245000000006,-283.35329999999936,326.0619000000006,2512,4484,3432,2479.698199999998,-1189.7998000000016,1290.250499999998,BTC,9157.52,9260.59,9308.62,9072.62,1
1572652800,719,1215,774,666.6204000000004,-350.336,316.22070000000014,2855,5055,3145,2928.2111999999925,-1489.9416999999992,1437.827199999998,BTC,9260.59,9311.99,9400.44,9223.46,-1
1572739200,525,1006,596,564.8786999999999,-243.92939999999948,320.84560000000045,1888,4140,2185,2361.660100000008,-927.8814000000036,1433.0592999999985,BTC,9311.99,9221.61,9396.1,9108.22,1
1572825600,803,1599,897,910.4116000000017,-384.4290999999996,526.155099999999,4386,9029,3846,4939.136700000001,-2150.1919000000034,2788.8696999999884,BTC,9221.61,9421.54,9578.74,9141.0,-1
1572912000,970,1638,897,902.3381000000003,-467.38069999999936,435.06259999999946,4394,5971,3431,3267.6947999999925,-2203.364600000001,1065.1157999999964,BTC,9421.54,9323.61,9495.36,9196.64,1
1572998400,788,1455,834,792.5117000000005,-373.9138999999994,418.7655999999997,3858,6286,3432,3318.3905999999934,-1949.0884999999994,1369.5689999999965,BTC,9323.61,9347.27,9455.53,9269.82,-1
1573084800,795,1394,773,760.2171000000017,-389.0366999999997,371.16479999999984,3281,5784,3380,3147.8163999999897,-1567.313400000001,1581.6057999999914,BTC,9347.27,9208.52,9382.63,9114.14,-1
1573171200,781,1382,853,719.6399000000015,-373.03019999999987,347.06759999999963,3681,5831,3481,3076.593399999999,-1601.9131999999993,1476.1352000000015,BTC,9208.52,8772.31,9263.83,8682.74,1
1573257600,575,1056,678,582.6411000000004,-288.29349999999994,294.2444000000001,2535,4863,3175,2777.539899999997,-1321.8378000000012,1456.1352999999986,BTC,8772.31,8822.19,8881.08,8732.62,1
1573344000,544,1040,600,564.0889000000002,-277.02530000000013,287.06159999999943,2339,4876,2577,2753.853399999996,-1192.1364999999996,1561.3855000000033,BTC,8822.19,9045.85,9126.98,8767.94,-1
1573430400,679,1324,711,727.0161999999996,-335.2326,391.9632999999997,2653,5276,2948,2959.9267999999915,-1280.3722000000016,1680.9134000000006,BTC,9045.85,8726.31,9084.49,8619.78,1
1573516800,692,1323,759,728.3414999999997,-341.0235999999995,387.3763000000001,2638,5482,3799,3103.626499999998,-1337.3057000000015,1766.8963999999978,BTC,8726.31,8815.14,8868.85,8576.09,-1
1573603200,627,1246,716,691.1332000000018,-305.8370999999998,385.4413999999997,3261,5015,2567,2895.6219999999958,-1575.3681000000008,1321.7157999999965,BTC,8815.14,8773.82,8840.33,8721.68,-1
1573689600,848,1496,828,825.9463000000023,-423.54649999999947,402.3244999999996,3270,7351,3133,4234.0413999999855,-1648.4006999999972,2584.8650999999923,BTC,8773.82,8640.42,8811.04,8584.92,-1
1573776000,818,1434,874,791.2131000000005,-397.86259999999993,393.80210000000005,3625,6232,3967,3499.699899999992,-1793.4544999999978,1707.9435999999946,BTC,8640.42,8468.57,8773.4,8393.29,1
1573862400,600,1016,719,544.0990000000005,-280.5222999999997,263.51650000000075,2719,5006,3367,2683.9414999999867,-1301.7853000000011,1382.3101999999988,BTC,8468.57,8498.94,8539.42,8442.03,1
1573948800,566,1112,691,611.1190000000007,-266.6285000000001,344.32149999999945,2949,5529,2911,2899.3266999999983,-1415.5688999999998,1482.442099999999,BTC,8498.94,8515.28,8641.12,8411.3,-1
1574035200,658,1075,695,578.6404000000006,-304.0388,274.62600000000066,3444,4594,3146,2512.359399999994,-1629.9473000000007,883.6133999999995,BTC,8515.28,8190.16,8537.87,8075.63,-1
1574121600,857,1469,878,800.4100000000017,-407.4132999999998,393.0726999999997,4265,6644,4116,3583.600799999978,-2108.061299999996,1476.1270000000006,BTC,8190.16,8133.57,8215.95,8016.54,-1
1574208000,656,1271,676,681.608400000001,-309.9789,371.6157999999992,3130,6122,2744,3311.131199999997,-1498.2020999999993,1812.1261999999995,BTC,8133.57,8093.6,8232.23,8047.73,-1
1574294400,729,1395,932,753.2439,-352.0108999999997,401.4213999999997,3619,6791,3695,3653.940699999992,-1805.107799999999,1850.8374999999967,BTC,8093.6,7632.59,8133.73,7437.33,-1
1574380800,942,1535,979,828.4130999999994,-443.9323999999992,384.69029999999987,4565,6041,4171,3313.779399999992,-2217.2716,1091.771599999995,BTC,7632.59,7292.2,7721.9,6815.03,1
1574467200,574,1048,681,577.268,-273.7762,303.18770000000006,2147,4211,2891,2361.8753999999976,-1053.3925999999992,1306.9001999999934,BTC,7292.2,7339.24,7368.18,7119.41,-1
1574553600,631,1146,701,626.4994999999997,-306.9383,319.64809999999994,2521,4912,2754,2790.571199999999,-1300.9212000000025,1490.7216999999982,BTC,7339.24,6930.09,7364.59,6888.89,1
1574640000,796,1502,929,829.0589999999993,-371.19759999999985,458.05049999999926,3111,5762,3587,3163.897199999992,-1485.516899999996,1679.5055000000061,BTC,6930.09,7138.23,7386.06,6560.13,1
1574726400,722,1372,827,752.6715000000015,-349.42849999999993,403.34479999999945,3204,6769,3453,3639.7629999999854,-1568.0672999999988,2071.2198999999955,BTC,7138.23,7170.11,7350.44,7042.5,1
1574812800,852,1393,783,767.3385000000006,-414.2625999999997,353.4817000000004,3789,5716,3241,3128.5089999999896,-1802.5810999999987,1327.9377000000004,BTC,7170.11,7531.5,7681.51,6873.1,-1
1574899200,575,1084,684,584.6401999999998,-273.01839999999976,311.7512000000005,2298,4311,2815,2345.3434999999995,-1088.5982999999992,1257.0105000000015,BTC,7531.5,7442.33,7663.45,7388.79,1
1574985600,650,1269,958,706.6297999999989,-311.1621999999998,395.3510000000005,2750,5491,3922,3080.8034999999963,-1342.2415999999982,1736.670199999999,BTC,7442.33,7769.38,7872.17,7425.49,-1
1575072000,710,1343,923,745.5389999999995,-354.87769999999995,390.85410000000013,2671,4596,3702,2680.555200000005,-1319.2644000000016,1361.9469000000004,BTC,7769.38,7571.77,7821.01,7487.1,-1
1575158400,695,1164,666,638.6696999999996,-350.2420999999995,288.6987000000008,2959,5523,2782,2998.314699999989,-1529.1405999999995,1471.8349999999982,BTC,7571.77,7420.53,7575.5,7261.95,-1
1575244800,940,1564,887,870.4607000000018,-466.2248999999993,404.23059999999947,4068,6379,3254,3502.286199999993,-1915.9958000000006,1586.1529000000005,BTC,7420.53,7320.94,7442.62,7193.09,-1
1575331200,772,1399,799,768.5542000000003,-370.88270000000017,397.8919999999997,3544,6346,3839,3587.002499999991,-1800.1167000000025,1788.7514999999935,BTC,7320.94,7313.64,7420.34,7260.93,-1
1575417600,868,1528,962,836.2253000000023,-406.4305000000003,429.84219999999993,4412,6597,4946,3499.7067999999967,-1945.2636999999925,1553.0740000000005,BTC,7313.64,7207.78,7764.68,7110.76,1
1575504000,731,1370,759,758.4086000000003,-342.06759999999963,416.50600000000014,3089,6561,3205,3767.881499999993,-1409.8784999999973,2356.9833999999937,BTC,7207.78,7406.75,7492.96,7175.85,1
1575590400,753,1363,803,741.6468000000008,-364.2665,377.5641999999994,2947,5320,3046,2944.482499999995,-1461.0680000000018,1483.5389000000016,BTC,7406.75,7558.58,7607.79,7323.86,-1
1575676800,589,968,564,525.5631000000003,-278.67619999999994,246.74120000000042,2274,3804,2186,2080.4173999999925,-1033.9160000000004,1046.1772000000014,BTC,7558.58,7514.86,7640.51,7503.1,1
1575763200,548,970,652,530.3056999999994,-279.35510000000016,251.0721000000005,2420,4175,2653,2274.895099999998,-1298.2771999999989,977.2395999999981,BTC,7514.86,7539.7,7594.8,7414.51,-1
1575849600,665,1053,612,577.3920000000003,-328.23719999999975,249.05380000000028,3258,4517,2512,2470.6065999999937,-1655.2576999999994,815.1571999999999,BTC,7539.7,7350.62,7667.04,7296.42,-1
1575936000,694,1249,785,668.172900000002,-332.5318999999999,335.9947,2749,5198,2982,2767.768599999992,-1330.1492999999962,1438.7671999999984,BTC,7350.62,7233.84,7403.64,7176.42,-1
1576022400,651,1117,649,619.1985999999996,-318.64669999999967,300.502400000001,3252,4486,2630,2565.261899999993,-1710.2429999999995,856.6429999999979,BTC,7233.84,7212.01,7284.74,7167.13,-1
1576108800,641,1095,611,611.4028999999998,-317.31659999999937,294.017700000001,2714,4542,2593,2485.9301,-1335.9133000000004,1149.7196999999987,BTC,7212.01,7199.39,7307.96,7105.35,1
1576195200,611,1160,605,636.6052000000009,-291.2869999999998,345.3174,2783,4785,2593,2647.325499999993,-1381.3473999999978,1266.2108000000019,BTC,7199.39,7261.72,7308.08,7199.39,-1
1576281600,559,936,528,512.7711000000004,-272.06500000000005,240.4305000000002,2775,4850,2858,2621.546500000001,-1440.3980000000006,1179.404999999998,BTC,7261.72,7080.29,7283.78,7033.14,1
1576368000,630,1149,586,637.623700000001,-308.6155999999997,328.9108000000008,3510,4626,2493,2524.589099999998,-1909.8728000000006,614.5342000000028,BTC,7080.29,7132.39,7204.93,7030.37,-1
1576454400,1105,1591,797,880.1204000000017,-564.2472000000006,315.7677000000002,5342,6965,3440,3742.582899999985,-2831.254699999995,909.8797000000003,BTC,7132.39,6897.33,7172.46,6869.19,-1
1576540800,1060,1474,917,806.3495000000024,-536.9307999999996,269.32809999999995,4994,6620,3802,3717.047299999987,-2548.968999999998,1169.1065000000074,BTC,6897.33,6635.84,6948.12,6585.46,1
1576627200,804,1386,863,760.0697000000008,-399.6788999999993,360.4258000000008,4070,5831,3396,3234.842099999985,-2126.856799999997,1107.4516,BTC,6635.84,7294.53,7442.26,6450.69,-1
1576713600,691,1159,709,654.1414000000005,-332.2426,322.28170000000017,2758,5311,2581,3135.2929999999933,-1291.7978999999998,1844.8168999999994,BTC,7294.53,7159.26,7376.98,7057.66,1
1576800000,636,1178,659,652.7376999999998,-308.3753,344.52679999999987,2850,5024,2863,2774.19279999999,-1461.103200000002,1312.973099999999,BTC,7159.26,7203.41,7234.56,7094.06,-1
1576886400,453,924,564,495.3026,-214.47089999999974,280.90090000000066,2069,3999,2781,2154.2084,-964.3162000000003,1189.9491999999989,BTC,7203.41,7159.47,7213.86,7132.82,1
1576972800,364,675,377,372.0625000000007,-176.78230000000005,195.2368,1481,2562,1514,1437.6657,-698.1934999999993,739.2799000000017,BTC,7159.47,7517.58,7527.4,7143.17,-1
1577059200,602,1074,628,592.6268000000002,-290.95290000000006,301.8726000000003,2725,4786,2497,2613.5835999999945,-1382.3983999999994,1230.3450999999975,BTC,7517.58,7326.6,7694.65,7275.28,-1
1577145600,560,1001,581,547.8022999999995,-277.74929999999995,270.46910000000025,2283,3677,2233,2059.576599999999,-1081.7734000000028,979.3878999999988,BTC,7326.6,7260.91,7429.42,7175.5,-1
1577232000,555,884,550,482.63769999999914,-269.16,213.50110000000026,2373,3733,2303,2060.514299999998,-1152.699200000002,907.3617000000016,BTC,7260.91,7202.72,7280.52,7132.3,1
1577318400,810,1335,859,737.7094000000012,-408.0309999999994,329.5363999999996,4451,5797,3349,3095.8959999999915,-2292.568399999998,802.4812999999989,BTC,7202.72,7207.23,7442.21,7167.44,1
1577404800,526,938,588,509.66290000000055,-237.5446,272.3307000000006,2315,4014,2090,2228.172699999997,-1032.1892999999989,1197.6486999999995,BTC,7207.23,7253.82,7267.46,7061.61,1
1577491200,455,844,467,436.83289999999977,-219.38080000000008,217.3810000000002,2019,3377,2118,1771.2562999999982,-1029.7500000000016,741.4628000000004,BTC,7253.82,7316.23,7368.09,7253.61,1
1577577600,519,920,526,494.1920999999992,-255.0396999999997,239.13430000000068,1988,3726,1982,1995.254800000005,-994.8729999999993,1000.7553000000007,BTC,7316.23,7399.49,7540.65,7295.33,-1
