time,neg_ns,pos_ns,neutral_ns,sum_pos_ns,sum_neg_ns,comp_ns,neg_s,pos_s,neu_s,sum_pos_s,sum_neg_s,comp_s,coin,open,close,high,low,label,n_news,avg_news_compound
1577664000,137,277,170,152.33630000000005,-54.570600000000006,97.71659999999993,780,1755,1113,1008.5606000000002,-319.8015,687.5595000000003,ETH,134.67,131.45,133.33,129.57,-1,1,-0.24780000000000002
1577750400,165,351,231,201.9093,-81.50499999999994,120.58369999999987,1047,2090,1135,1243.2338999999986,-519.7025999999997,724.8052000000006,ETH,131.45,129.02,133.05,128.23,1,3,-0.3026483574879227
1577836800,75,237,136,129.72130000000007,-34.07350000000002,95.55750000000003,433,1593,827,965.2732000000008,-211.57119999999995,752.7449000000005,ETH,129.02,130.57,132.94,128.84,-1,1,-0.5213666666666666
1577923200,123,348,163,213.16690000000003,-56.55829999999999,156.60679999999988,710,2214,769,1501.4248000000007,-294.21449999999976,1206.9469000000024,ETH,130.57,127.05,127.54,125.45,1,4,-0.08772906475468975
1578009600,121,326,209,188.2744,-49.21469999999999,139.13179999999986,549,1662,991,1007.5998000000012,-237.4667000000001,772.0830000000003,ETH,127.05,134.24,135.64,130.57,-1,1,-0.1444
1578096000,99,227,160,132.72169999999994,-41.9966,90.70809999999996,439,1466,826,933.4989999999999,-195.6711,737.5100999999997,ETH,134.24,134.2,136.56,133.47,1,0,0.0
1578182400,93,279,159,159.61900000000003,-38.303199999999975,121.28799999999987,660,1647,811,991.4739999999997,-240.93919999999986,750.255999999999,ETH,134.2,135.5,136.53,133.58,1,0,0.0
1578268800,158,307,228,177.13600000000002,-73.7544,103.35839999999986,1022,2078,1534,1216.3577,-476.49799999999993,739.7486999999996,ETH,135.5,144.15,146.48,142.37,-1,0,0.0
1578355200,162,364,269,200.16920000000007,-73.74589999999998,126.49159999999992,1005,2305,1551,1313.561299999999,-451.32219999999967,862.0606999999995,ETH,144.15,142.89,151.7,142.89,-1,0,0.0
1578441600,170,472,244,269.9633000000003,-80.0869,189.88750000000027,879,2726,1240,1635.8517000000006,-391.7920999999995,1244.7714999999996,ETH,142.89,140.47,141.11,136.12,-1,1,0.42214999999999997
1578528000,137,445,214,257.34150000000017,-64.96859999999997,192.3883,655,2521,1120,1485.0582999999995,-306.9838,1177.8484000000005,ETH,140.47,137.74,140.17,135.24,1,1,0.004422222222222228
1578614400,105,338,198,197.86930000000007,-46.36579999999999,151.46880000000004,533,2027,958,1249.9762000000005,-240.15940000000012,1009.5851,ETH,137.74,144.8,148.0,143.0,-1,3,0.11319265873015873
1578700800,84,329,229,179.6513999999999,-36.47779999999999,143.1756999999999,545,2536,1539,1486.0895000000028,-252.85330000000008,1232.3840000000016,ETH,144.8,142.52,144.84,140.51,1,0,0.0
1578787200,86,229,136,126.42829999999996,-38.64020000000001,87.7862999999999,578,1436,682,819.5713000000003,-283.6288,535.5519,ETH,142.52,146.37,146.69,144.16,-1,1,0.341621052631579
1578873600,105,316,161,187.54989999999992,-49.8781,137.61069999999995,703,1860,893,1141.312100000001,-346.43869999999976,794.5898,ETH,146.37,143.49,146.65,142.43,1,1,-0.1617
1578960000,294,651,496,352.01279999999946,-129.9054999999999,222.30250000000007,2095,4545,3366,2396.292099999996,-942.4529000000017,1454.3317999999995,ETH,143.49,165.66,169.63,152.69,1,1,0.03404545454545454
1579046400,228,531,400,288.8712999999998,-100.01479999999992,189.0331,1331,3608,2276,2024.9914999999976,-598.7816000000003,1427.1635,ETH,165.66,166.04,171.33,162.34,-1,3,0.1325444444444445
1579132800,149,433,250,235.42710000000017,-64.51140000000001,170.84540000000004,741,2553,1275,1468.2155999999993,-311.4423999999999,1155.6299999999997,ETH,166.04,164.1,166.89,160.62,1,0,0.0
1579219200,201,564,312,322.9107000000002,-83.09919999999991,239.78920000000028,1218,3313,1675,1953.9882,-496.1935999999994,1457.8493000000014,ETH,164.1,169.98,174.34,166.24,1,0,0.0
1579305600,149,361,269,192.6589,-73.39769999999999,119.1782,1073,2353,1866,1274.1839999999988,-570.7355000000001,702.3033000000012,ETH,169.98,173.91,179.52,166.69,-1,1,-0.03735555555555556
1579392000,130,253,226,139.99429999999992,-61.10259999999999,79.01669999999993,871,1739,1467,990.7584000000003,-434.9522999999997,556.0568999999988,ETH,173.91,166.92,171.09,164.3,-1,2,0.0631524193548387
1579478400,84,303,172,179.09939999999992,-34.735699999999994,144.3412999999999,577,1761,997,1079.2445999999993,-187.9093,891.0708,ETH,166.92,166.64,168.97,162.92,1,1,-0.515325
1579564800,119,348,221,191.8236,-45.21479999999997,146.71549999999996,653,2024,1578,1172.3295999999982,-239.0892,933.5476,ETH,166.64,169.09,171.09,166.56,-1,2,0.18871630434782607
1579651200,143,406,230,239.05700000000007,-58.86859999999997,180.11620000000008,728,2196,1129,1306.481500000001,-293.5568,1011.894099999998,ETH,169.09,167.97,170.22,165.28,-1,1,0.37371428571428567
1579737600,180,445,219,248.11710000000028,-81.51979999999998,166.4335999999999,824,2186,1124,1294.6960999999994,-360.9924999999994,932.5182,ETH,167.97,162.51,164.02,160.41,-1,1,0.25009999999999993
1579824000,142,383,232,224.7167,-57.98969999999998,166.8286,713,2117,1066,1292.9298000000006,-284.5268999999999,1009.0595999999993,ETH,162.51,162.4,163.75,158.77,-1,2,0.20899142857142855
1579910400,78,249,125,139.16739999999996,-33.2,105.99229999999987,470,1306,547,736.3444000000011,-189.9504000000001,546.9804000000006,ETH,162.4,160.66,161.58,158.4,1,1,0.313428
1579996800,114,343,163,199.1139000000001,-49.80710000000002,149.29980000000006,648,2250,1064,1362.5937000000015,-311.1654000000001,1051.4189000000008,ETH,160.66,167.66,168.18,164.74,1,2,0.21055815047021942
1580083200,146,380,380,208.83950000000016,-70.10959999999996,138.7875,902,2582,1593,1460.4102999999993,-387.51420000000013,1073.0370999999998,ETH,167.66,169.7,173.89,169.52,1,1,0.25799999999999995
1580169600,261,454,312,247.13600000000028,-133.95800000000003,113.3708,1269,2590,1883,1418.8075999999976,-568.8632000000002,849.9800999999991,ETH,169.7,175.82,180.98,175.63,-1,1,0.43499
1580256000,184,532,297,296.0880000000002,-91.664,204.4313,980,3159,1630,1831.4253000000006,-516.3652999999996,1315.3199,ETH,175.82,173.47,177.09,173.28,1,3,-0.018569444444444444
1580342400,252,553,415,307.7958,-108.85009999999987,199.21429999999992,1309,3369,2348,1919.1854000000005,-526.5875999999994,1394.5943999999995,ETH,173.47,184.42,186.7,175.97,-1,0,0.0
1580428800,219,527,315,298.9363,-94.9888999999999,204.0103000000001,1094,2956,1583,1687.3462999999995,-487.108,1201.0876999999969,ETH,184.42,179.65,182.64,177.5,1,4,0.1252073333333333
1580515200,149,298,181,159.87070000000006,-68.14609999999998,91.75619999999996,716,1906,1013,1068.6913000000009,-294.25680000000006,774.9310000000016,ETH,179.65,183.65,186.09,179.81,1,1,0.011433333333333339
1580601600,157,425,335,227.41690000000025,-71.14110000000002,156.1997000000001,1180,3682,2626,2061.7905000000014,-519.3574999999998,1541.8642999999984,ETH,183.65,188.37,190.7,181.27,1,0,0.0
1580688000,151,482,301,273.1494999999996,-67.72869999999999,205.40789999999973,922,3012,1740,1774.0668000000005,-425.5423999999999,1348.1116000000004,ETH,188.37,189.68,190.7,186.8,-1,2,0.23700476190476188
1580774400,145,485,312,273.34739999999994,-59.15089999999999,214.30880000000005,842,2633,1563,1606.0246,-352.30869999999993,1254.284999999999,ETH,189.68,188.39,188.76,184.63,1,2,0.4872304761904762
1580860800,277,801,647,433.28509999999983,-114.02829999999993,319.2440000000005,1951,5461,5029,2970.148599999997,-802.3409000000028,2169.1938,ETH,188.39,203.86,205.78,196.65,1,1,-0.2008
1580947200,299,864,761,469.89379999999915,-121.56989999999986,348.40339999999986,1863,5650,4439,3081.003699999989,-747.3170000000017,2333.649899999993,ETH,203.86,212.87,214.34,205.65,1,1,-0.13282142857142856
1581033600,284,830,662,448.2307999999997,-123.83379999999985,324.4613999999998,1768,5225,4471,2741.9132999999897,-828.8541000000017,1913.8762,ETH,212.87,223.24,223.83,213.82,-1,3,0.16506335470085473
1581120000,218,607,416,341.6538,-99.99299999999997,241.61500000000007,1349,4877,2507,2934.1978999999933,-634.1969999999998,2300.205500000001,ETH,223.24,223.21,228.75,218.65,1,1,0.242456
1581206400,250,670,492,361.65750000000014,-107.01949999999992,254.7477000000004,1795,4783,3129,2656.567999999997,-731.5685000000003,1925.4403999999995,ETH,223.21,228.65,232.11,226.52,-1,2,0.047455769230769274
1581292800,217,552,318,306.87450000000064,-94.71849999999996,212.23190000000017,1292,3657,1909,2079.7248999999983,-583.5428000000003,1497.6346999999967,ETH,228.65,223.19,224.76,217.76,1,2,0.27455
1581379200,281,738,596,390.42309999999975,-116.85839999999992,273.6284999999997,1987,5184,4077,2766.8934999999956,-834.9108000000006,1932.0474999999976,ETH,223.19,237.74,239.59,229.62,1,4,0.236655
1581465600,626,1575,1436,813.6577000000008,-267.5281,546.5524999999984,4577,11374,10516,5961.811800000051,-1994.039199999997,3972.452399999989,ETH,237.74,265.94,276.91,239.45,1,1,0.1579
1581552000,427,1121,846,586.8044,-178.39010000000022,408.4582000000003,2755,7318,5039,3956.5893999999867,-1175.8240000000005,2781.4326999999907,ETH,265.94,268.52,273.74,258.19,1,0,0.0
1581638400,307,912,692,490.8119999999996,-123.62279999999996,367.33830000000006,1940,6331,5015,3472.639499999989,-781.6183999999997,2692.492499999994,ETH,268.52,285.64,286.88,266.78,-1,1,-0.05484999999999998
1581724800,354,841,696,442.95830000000007,-155.5552,287.46280000000036,2266,5745,4403,3022.749099999995,-1023.4116999999997,1999.3829000000028,ETH,285.64,264.67,275.67,263.48,-1,2,0.08293833333333335
1581811200,280,638,500,344.2739999999997,-130.1278999999999,214.12160000000043,1580,4408,3088,2446.138000000001,-747.8151,1698.6985999999995,ETH,264.67,259.95,270.87,244.66,1,1,0.174359375
1581897600,263,631,409,359.47270000000043,-116.85929999999996,242.50140000000027,1542,3967,2738,2372.7308999999955,-743.1101000000008,1629.2889999999984,ETH,259.95,267.5,268.27,241.79,1,1,-0.07453333333333334
1581984000,378,795,600,436.6700999999998,-175.06369999999995,261.7703000000001,2424,4936,3334,2752.6799999999957,-1173.5121,1583.278200000004,ETH,267.5,283.08,290.0,274.93,-1,4,0.3262779487179487
1582070400,324,672,501,350.57980000000043,-148.87679999999992,201.78200000000027,1762,3789,2506,2039.641,-811.7730999999992,1227.823500000001,ETH,283.08,258.79,270.88,256.96,-1,3,-0.04429222222222221
1582156800,276,641,443,350.4386000000002,-129.1288999999999,221.52720000000042,1365,3535,2120,2025.6720999999993,-625.0590999999997,1401.7323999999994,ETH,258.79,257.71,263.19,249.64,1,2,0.30890520833333335
1582243200,202,519,345,283.5649000000002,-91.09879999999997,192.5041,1224,3368,2142,1901.316,-568.037200000001,1333.9551000000008,ETH,257.71,265.62,266.98,257.48,-1,2,0.24607564102564103
1582329600,177,412,247,230.39750000000012,-82.8813999999999,147.51190000000003,1169,2440,1425,1408.8003999999985,-582.016,826.5525000000008,ETH,265.62,262.1,265.77,259.49,1,2,-0.36371200716845875
1582416000,242,512,330,271.1743000000003,-116.9178,154.1816000000001,1400,3216,1960,1720.397699999999,-691.7905000000003,1028.6515999999976,ETH,262.1,275.58,275.58,269.39,-1,1,0.10365294117647057
1582502400,226,423,309,220.44240000000028,-100.55849999999992,119.92639999999987,1342,2882,1990,1543.3958999999984,-576.7815999999998,966.9903000000007,ETH,275.58,265.86,268.57,261.9,-1,3,0.24300061050061053
1582588800,234,437,298,230.56930000000008,-111.15479999999985,119.3901,1423,2836,1381,1529.8392999999994,-657.0593000000008,872.6250999999997,ETH,265.86,246.79,257.03,246.6,-1,0,0.0
1582675200,335,664,434,351.47290000000015,-160.42419999999987,191.15760000000031,1732,3344,2157,1794.2133000000006,-883.9358999999989,910.736500000002,ETH,246.79,223.97,234.61,218.43,1,2,-0.13621111111111112
1582761600,299,574,339,310.2117000000001,-152.76729999999995,157.49119999999994,1510,3222,1718,1751.6029999999994,-766.5920999999995,984.872700000001,ETH,223.97,227.59,234.92,217.36,1,0,0.0
1582848000,182,412,248,230.2458000000001,-90.86909999999992,139.35909999999998,909,2200,1225,1311.5862000000004,-437.9405999999999,872.7925999999987,ETH,227.59,227.75,229.75,220.69,-1,2,0.18116578947368422
1582934400,132,296,160,159.52079999999987,-64.9508,94.68369999999994,634,1421,668,806.2140000000003,-302.3508000000004,503.4772999999994,ETH,227.75,217.91,227.14,217.91,1,0,0.0
1583020800,107,230,160,127.3158999999999,-50.10249999999995,77.10149999999996,707,1537,942,918.5160000000008,-320.8024000000001,597.5638999999998,ETH,217.91,218.27,222.71,214.93,1,0,0.0
1583107200,163,357,233,204.00280000000006,-77.71089999999997,126.28429999999986,1040,2224,1446,1299.5107000000005,-529.3081999999997,770.2782999999997,ETH,218.27,232.09,234.41,226.74,-1,2,-0.08927291666666665
1583193600,184,362,202,206.7788,-84.4123,122.53859999999992,1077,1974,1170,1128.8752000000004,-491.87669999999963,640.5939000000005,ETH,232.09,223.96,229.13,222.91,1,0,0.0
1583280000,145,468,318,257.55510000000027,-62.26870000000002,195.2604000000001,926,3342,1903,1920.1539,-451.4476999999996,1468.929,ETH,223.96,224.87,227.5,222.5,1,2,0.12110000000000001
1583366400,134,427,267,241.4033000000001,-58.08680000000001,183.2247,827,2973,1481,1801.4352000000022,-336.26100000000014,1465.3173000000045,ETH,224.87,228.78,233.59,227.14,1,4,0.307853125
1583452800,204,480,341,263.3547000000001,-91.47629999999997,171.8603999999999,1192,3057,2160,1691.9532000000022,-546.7624999999998,1145.5866999999996,ETH,228.78,245.68,245.77,230.84,-1,5,0.05825075757575758
1583539200,127,358,241,196.0540000000001,-57.4307,138.73869999999985,832,2427,1460,1385.3985000000016,-396.9667,989.5827000000003,ETH,245.68,237.64,244.59,237.11,-1,1,0.33348000000000005
1583625600,233,347,285,182.4588,-101.6543,80.56099999999988,1249,1875,1469,998.3583,-590.5027999999998,406.4343000000002,ETH,237.64,199.75,215.06,197.74,1,1,0.3299071428571429
1583712000,336,545,423,283.64510000000024,-155.81609999999995,127.83809999999977,2115,3297,2321,1784.046699999996,-990.7480000000007,794.6865000000008,ETH,199.75,203.06,207.83,196.31,-1,4,0.016048717159277498
1583798400,169,378,233,201.79320000000027,-77.49960000000003,124.41489999999972,1108,2124,1214,1131.2686999999996,-548.5387000000002,583.7472999999994,ETH,203.06,200.6,202.97,198.0,-1,0,0.0
1583884800,179,355,216,202.0898,-81.37639999999998,120.78639999999987,972,1985,1111,1196.3046999999992,-450.2375000000001,746.763500000002,ETH,200.6,194.82,203.16,190.05,-1,1,0.35384000000000004
1583971200,887,1258,1038,643.4025999999992,-420.9107999999998,222.43140000000028,5100,7141,5146,3729.5454999999906,-2463.3854999999953,1262.5280999999975,ETH,194.82,110.23,120.81,105.22,1,4,0.016458820346320305
1584057600,983,1245,993,610.5972000000007,-483.2348999999994,127.2993999999999,5277,6694,4470,3333.9648999999913,-2620.9572000000044,712.4215000000005,ETH,110.23,135.18,140.36,125.16,-1,5,-0.16269707264957267
1584144000,346,429,238,226.63700000000009,-167.98450000000003,58.56529999999999,1904,2639,1263,1484.9176000000007,-961.3098,523.6766999999992,ETH,135.18,122.7,126.54,121.72,1,1,-0.35188888888888886
1584230400,333,494,271,262.5363000000001,-172.96339999999995,89.68400000000004,1775,2770,1229,1555.1921000000034,-931.3312000000012,624.495299999998,ETH,122.7,123.64,127.6,119.25,-1,3,0.3852702589807853
1584316800,381,570,449,285.9251000000002,-185.1102,100.91029999999986,2174,3247,2512,1641.9374000000016,-1081.2715000000003,560.4926000000012,ETH,123.64,111.34,117.55,109.98,1,1,0.5376333333333333
1584403200,262,400,266,207.55850000000015,-124.20149999999987,83.44509999999998,1568,2197,1281,1176.918799999999,-769.4910000000011,407.76739999999967,ETH,111.34,116.2,120.2,115.13,1,0,0.0
1584489600,255,413,231,218.7295000000001,-125.43079999999996,93.44009999999984,1499,2194,1284,1144.8024000000005,-756.2473999999997,389.47070000000025,ETH,116.2,118.6,119.3,116.98,1,4,-0.08075073406478579
1584576000,288,440,309,238.26080000000007,-145.12649999999982,93.19289999999997,1511,2415,1462,1310.0917999999992,-735.6738000000001,576.0635999999988,ETH,118.6,136.81,138.67,132.91,-1,2,0.19427
1584662400,290,403,296,214.42830000000026,-143.96450000000004,70.32919999999984,1448,2172,1242,1228.3449999999975,-703.0526000000001,523.9394000000005,ETH,136.81,133.31,140.89,127.48,-1,5,0.21811466666666668
1584748800,117,175,139,94.44549999999997,-58.80819999999999,35.58419999999995,634,1023,706,580.0627000000006,-356.49879999999985,223.2546000000004,ETH,133.31,132.83,133.7,130.85,-1,0,0.0
1584835200,139,197,170,104.51859999999996,-70.25859999999999,34.38549999999999,730,1085,769,614.5517999999995,-397.9882999999999,216.6398,ETH,132.83,122.51,125.42,121.17,1,2,0.28755
1584921600,163,278,213,145.18999999999994,-79.3994,65.91409999999985,767,1766,1150,991.3301999999994,-368.02599999999984,624.1069000000006,ETH,122.51,136.64,138.33,133.06,1,2,0.13295
1585008000,161,267,191,141.6665999999999,-77.27339999999995,64.42370000000001,943,1721,1059,1014.1645999999993,-471.30380000000014,543.2867,ETH,136.64,139.0,142.92,138.46,-1,0,0.0
1585094400,125,256,165,131.0378999999999,-59.76120000000002,71.33889999999998,902,1424,706,824.3831000000001,-446.3892,378.41049999999984,ETH,139.0,136.23,141.05,135.69,1,3,-0.04231216931216933
1585180800,121,226,143,122.57559999999992,-55.61819999999999,66.93030000000002,567,1200,762,652.1048999999988,-275.02940000000007,376.3318999999997,ETH,136.23,138.81,139.42,136.44,-1,2,0.0707652777777778
1585267200,88,165,120,88.90499999999994,-40.2509,48.55979999999995,500,1081,623,639.4354999999998,-223.4164,415.61609999999945,ETH,138.81,131.68,132.32,129.83,-1,3,0.09871036414565824
1585353600,103,156,109,83.29099999999997,-55.34809999999998,27.99630000000001,454,839,549,485.69649999999984,-228.1128,257.88520000000017,ETH,131.68,131.24,132.55,127.99,-1,1,0.3162906250000001
1585440000,96,153,123,78.58259999999996,-47.1755,31.424399999999984,535,919,685,513.1596999999994,-237.2227999999997,276.0688999999999,ETH,131.24,124.53,125.11,122.76,1,5,0.2345598571428571
1585526400,60,156,106,85.66969999999992,-24.70790000000001,60.99999999999997,238,821,545,456.91729999999984,-104.88219999999994,352.30249999999984,ETH,124.53,132.29,136.39,131.01,1,5,0.2512026190476191
1585612800,82,181,135,101.04609999999997,-34.51129999999999,66.55849999999994,506,1209,995,743.4581000000003,-206.1043,537.4545000000012,ETH,132.29,133.1,133.93,131.17,1,1,0.37902857142857144
1585699200,81,186,107,111.9222,-36.6014,75.29109999999996,378,1284,571,862.2620999999997,-165.3453000000001,696.5657999999997,ETH,133.1,136.07,140.94,135.87,1,3,0.019738580246913606
1585785600,119,247,179,137.32529999999994,-55.991599999999984,81.55799999999998,665,1345,986,757.2606000000003,-338.2822000000002,419.48379999999963,ETH,136.07,141.46,143.78,138.81,1,3,0.2881444444444445
1585872000,83,138,108,72.73929999999999,-42.9967,29.7684,405,1062,505,621.0638,-183.1368,437.9785999999999,ETH,141.46,141.48,142.16,138.92,1,5,0.002917230769230774
1585958400,44,108,67,62.9607,-21.54190000000001,41.43120000000001,277,805,406,497.56960000000015,-144.34,353.09859999999986,ETH,141.48,144.53,146.53,143.02,-1,0,0.0
1586044800,55,133,89,72.14709999999998,-22.7869,49.47939999999999,314,780,700,453.9720999999996,-129.41329999999994,326.3029999999995,ETH,144.53,142.82,143.97,141.94,1,2,0.39291166666666666
1586131200,123,298,189,161.13879999999992,-56.26039999999998,104.93449999999984,794,1864,1256,1032.2924999999998,-387.9234,644.8410000000002,ETH,142.82,171.78,172.51,154.37,-1,2,-0.43299791666666665
1586217600,113,137,115,69.71189999999997,-52.16319999999998,17.546900000000022,776,913,705,482.28110000000015,-359.62070000000006,122.67899999999992,ETH,171.78,164.7,171.69,163.84,1,4,0.11303825757575761
1586304000,71,174,106,104.30249999999997,-28.7379,75.58969999999997,372,1091,502,662.7286000000005,-158.3909,504.51120000000054,ETH,164.7,173.21,173.28,167.83,-1,2,0.23257222222222218
1586390400,91,170,85,93.46909999999995,-40.908,52.517499999999984,481,1036,545,575.1206,-203.43539999999987,371.43339999999984,ETH,173.21,169.89,172.01,169.38,-1,5,0.18632539682539684
1586476800,91,226,112,120.46069999999992,-40.09220000000001,80.42189999999997,612,1407,777,778.0517999999993,-292.7946000000002,485.2648000000004,ETH,169.89,158.16,160.43,154.79,1,3,0.296036217948718
1586563200,84,143,92,79.19829999999997,-39.99710000000001,39.27680000000001,407,754,480,447.0105,-184.2944,263.27470000000017,ETH,158.16,158.55,160.14,156.62,1,1,0.31555833333333333
1586649600,62,121,98,64.8881,-29.01329999999999,35.843300000000006,529,881,557,508.9795,-261.4546000000001,247.3014000000001,ETH,158.55,158.81,160.4,157.7,-1,2,-0.022040719696969704
1586736000,45,136,111,72.01799999999999,-22.336600000000004,49.61159999999999,311,768,584,454.8039999999999,-156.5111,297.9389000000002,ETH,158.81,156.81,158.52,155.09,1,2,0.24506666666666665
1586822400,93,194,100,109.18259999999994,-47.72649999999999,61.46729999999997,686,1219,583,707.1600000000003,-379.9669999999999,327.1251000000001,ETH,156.81,158.64,160.08,156.99,-1,6,-0.02752400793650793
1586908800,69,156,98,88.55599999999995,-30.80740000000001,57.84170000000002,349,973,671,562.5610000000003,-161.3078,401.45010000000053,ETH,158.64,152.94,155.06,151.55,1,3,-0.08941944444444445
1586995200,124,253,164,134.24569999999994,-58.82509999999999,75.48609999999992,682,1821,1053,1007.7342999999997,-325.9577999999998,682.6457999999989,ETH,152.94,172.6,175.66,163.21,-1,4,0.3122307158119658
1587081600,75,162,122,86.95559999999996,-33.891299999999994,53.16329999999998,688,1193,822,621.5730999999995,-335.79410000000024,286.2526000000001,ETH,172.6,170.79,172.13,168.12,1,4,0.10328168220668224
1587168000,136,323,255,160.84429999999998,-52.72250000000001,108.0224999999998,924,2360,1800,1202.729300000001,-375.98409999999984,825.2257000000003,ETH,170.79,187.85,188.94,176.3,-1,0,0.0
1587254400,135,201,149,101.49629999999986,-66.37429999999999,35.1865,919,1504,1065,803.9048000000003,-492.573,312.0026000000002,ETH,187.85,180.32,185.31,178.32,-1,1,0.15784
1587340800,121,231,142,126.31319999999992,-58.34749999999998,67.9915,844,1437,840,800.0141000000011,-397.1113,403.1866000000005,ETH,180.32,170.65,176.88,169.08,1,1,0.33746923076923085
1587427200,143,319,188,178.08070000000006,-71.15509999999995,106.89180000000002,887,2284,1086,1318.6461999999992,-414.2318999999996,903.1329000000003,ETH,170.65,171.03,173.37,170.14,1,2,0.4717301587301587
1587513600,105,255,152,139.12679999999997,-44.7483,94.3078,620,1864,1020,1054.7887999999996,-273.23690000000016,781.3989999999999,ETH,171.03,183.02,183.59,177.67,1,3,0.1493441798941799
1587600000,144,378,285,208.60610000000003,-64.44369999999998,144.24299999999974,1050,2882,2190,1688.3126999999974,-488.2871000000002,1200.3445000000004,ETH,183.02,185.73,194.8,184.68,1,6,0.190778538961039
1587686400,130,276,171,160.99459999999996,-56.52459999999999,104.38760000000002,907,2297,1094,1449.3519999999994,-414.0704999999999,1035.2244000000003,ETH,185.73,187.66,188.49,186.01,1,6,0.2557399404761905
1587772800,114,282,218,157.005,-48.18699999999999,108.81759999999998,765,2403,1694,1337.717700000002,-344.3103,993.8488000000003,ETH,187.66,194.41,195.62,188.14,1,2,0.19766188811188812
1587859200,123,268,200,141.79250000000005,-51.2695,90.71049999999997,776,1984,1530,1091.5626,-344.54929999999985,747.6598999999997,ETH,194.41,197.62,199.85,196.46,-1,1,0.17201538461538463
1587945600,127,275,220,153.00489999999996,-56.38279999999999,96.52669999999986,904,2107,1319,1174.0259000000005,-420.24259999999975,753.2643999999997,ETH,197.62,196.71,199.9,194.06,1,1,0.08848125000000001
1588032000,110,323,216,174.00189999999995,-44.08480000000001,130.0515999999999,807,2101,1500,1114.9135,-340.4617999999998,775.5738999999991,ETH,196.71,196.88,197.73,194.78,1,2,0.2912883333333333
1588118400,254,590,518,305.0973000000002,-114.09039999999996,190.9756,2061,4337,3826,2345.3805999999977,-881.5947000000008,1463.557800000002,ETH,196.88,215.58,228.15,212.95,-1,1,0.20432608695652169
